50
0.613608 0.667088 0.467152 0.535466 0.107792 0.370639 0.453724 0.500760 0.304101 0.108468 0.000000 0.213806 0.373552 0.070852 0.102398 0.219384 0.266844 0.315090 0.397180 0.358054 0.321952 0.446386 0.459382 0.477288 0.499576 0.354270 0.379029 0.408435 0.310206 0.338206 0.370863 0.268230 0.300172 0.336540 0.316137 0.266436 0.216873 0.167571 0.324983 0.276875 0.229577 0.183716 0.306042 0.281233 0.266008 0.237045 0.229910 0.195675 0.199892 0.159334
0.669213 0.879614 0.253415 0.624575 0.314596 0.309892 0.649544 0.671404 0.259146 0.107254 0.213806 0.000000 0.498385 0.218012 0.253267 0.363508 0.395765 0.431419 0.607633 0.570600 0.535678 0.630713 0.652424 0.677138 0.704538 0.557899 0.575172 0.596150 0.510527 0.529348 0.552070 0.463707 0.484351 0.509085 0.188479 0.150521 0.121609 0.109184 0.164657 0.119350 0.079854 0.059236 0.394978 0.396893 0.344995 0.347186 0.295019 0.297578 0.245052 0.248128
0.957840 0.668253 0.708314 0.175541 0.392601 0.741339 0.280515 0.722502 0.325978 0.416188 0.373552 0.498385 0.000000 0.313724 0.462219 0.154222 0.107910 0.067117 0.492204 0.443422 0.394946 0.645612 0.628391 0.614764 0.604975 0.274935 0.241928 0.215566 0.242423 0.204227 0.172186 0.216675 0.172881 0.133520 0.664342 0.615373 0.566585 0.518028 0.656453 0.606848 0.557314 0.507871 0.655777 0.617869 0.625340 0.585464 0.597542 0.555676 0.572769 0.528945
0.684458 0.686832 0.466356 0.469834 0.156885 0.427767 0.431556 0.556875 0.243137 0.114688 0.070852 0.218012 0.313724 0.000000 0.173128 0.162084 0.205833 0.251919 0.425186 0.381365 0.339257 0.497315 0.504992 0.517408 0.534234 0.341157 0.357161 0.379130 0.293077 0.311560 0.336519 0.245764 0.267536 0.296228 0.356281 0.306438 0.256658 0.206982 0.356108 0.306238 0.256418 0.206686 0.376880 0.351271 0.336664 0.307727 0.299411 0.266458 0.266366 0.228700
0.511650 0.643461 0.494275 0.629733 0.095785 0.305036 0.495281 0.421798 0.400545 0.170688 0.102398 0.253267 0.462219 0.173128 0.000000 0.309226 0.358639 0.408194 0.369312 0.340063 0.316060 0.377624 0.399509 0.426162 0.456751 0.388646 0.423233 0.460659 0.352543 0.390342 0.430637 0.320199 0.361398 0.404585 0.288230 0.243634 0.201590 0.164072 0.312327 0.271716 0.234757 0.203450 0.203876 0.179530 0.165724 0.134647 0.135511 0.095019 0.119424 0.070196
0.811490 0.638842 0.594585 0.321147 0.246628 0.588238 0.309237 0.610997 0.261407 0.270939 0.219384 0.363508 0.154222 0.162084 0.309226 0.000000 0.050000 0.100000 0.413689 0.363897 0.314170 0.538982 0.531360 0.528379 0.530119 0.246661 0.241705 0.246983 0.197917 0.191705 0.198319 0.150003 0.141706 0.150532 0.517334 0.467707 0.418169 0.368756 0.513943 0.463954 0.413967 0.363983 0.506372 0.471076 0.473648 0.435709 0.444154 0.403450 0.418571 0.375102
0.861469 0.659670 0.616908 0.271314 0.296429 0.633524 0.307226 0.654711 0.259025 0.309459 0.266844 0.395765 0.107910 0.205833 0.358639 0.050000 0.000000 0.050000 0.447536 0.397536 0.347536 0.581290 0.571142 0.565252 0.563751 0.261270 0.246661 0.241705 0.215851 0.197917 0.191705 0.172978 0.150003 0.141706 0.557413 0.508222 0.459205 0.410425 0.551069 0.501255 0.451483 0.401767 0.556346 0.521042 0.523369 0.485674 0.493264 0.453071 0.466587 0.423872
0.911450 0.683527 0.642355 0.221557 0.346287 0.679471 0.313286 0.699268 0.266184 0.350888 0.315090 0.431419 0.067117 0.251919 0.408194 0.100000 0.050000 0.000000 0.484189 0.434338 0.384526 0.624735 0.612425 0.604015 0.599670 0.284047 0.261270 0.246661 0.242924 0.215851 0.197917 0.205771 0.172978 0.150003 0.598986 0.550299 0.501870 0.453781 0.590099 0.540611 0.491228 0.441983 0.606324 0.571015 0.573139 0.535646 0.542537 0.502767 0.514981 0.472899
0.618105 0.274208 0.858230 0.655512 0.293044 0.631907 0.304045 0.261958 0.650483 0.505324 0.397180 0.607633 0.492204 0.425186 0.369312 0.413689 0.447536 0.484189 0.000000 0.050000 0.100000 0.183363 0.148102 0.123476 0.116441 0.229780 0.277540 0.325973 0.250539 0.294957 0.340924 0.278820 0.319328 0.362215 0.652385 0.610894 0.570770 0.532320 0.680681 0.641025 0.602909 0.566644 0.410711 0.361461 0.421701 0.373901 0.438154 0.392364 0.459485 0.416050
0.634348 0.309085 0.822741 0.608309 0.257329 0.616157 0.269790 0.298271 0.602886 0.466521 0.358054 0.570600 0.443422 0.381365 0.340063 0.363897 0.397536 0.434338 0.050000 0.000000 0.050000 0.218489 0.189868 0.171353 0.166355 0.186148 0.235256 0.284674 0.202698 0.248557 0.295761 0.229176 0.270584 0.314499 0.626805 0.583499 0.541347 0.500643 0.652385 0.610894 0.570770 0.532320 0.405630 0.355677 0.410711 0.361461 0.421701 0.373901 0.438154 0.392364
0.654019 0.347674 0.788826 0.561589 0.227072 0.604147 0.241101 0.338096 0.555711 0.430036 0.321952 0.535678 0.394946 0.339257 0.316060 0.314170 0.347536 0.384526 0.100000 0.050000 0.000000 0.258560 0.234873 0.220176 0.216309 0.146640 0.196626 0.246618 0.156215 0.203867 0.252428 0.179730 0.222399 0.267619 0.604288 0.559240 0.515108 0.472146 0.626805 0.583499 0.541347 0.500643 0.406679 0.356873 0.405630 0.355677 0.410711 0.361461 0.421701 0.373901
0.454201 0.355585 0.864092 0.816577 0.341391 0.562563 0.486435 0.079809 0.739409 0.543643 0.446386 0.630713 0.645612 0.497315 0.377624 0.538982 0.581290 0.624735 0.183363 0.218489 0.258560 0.000000 0.050000 0.100000 0.150000 0.403731 0.453292 0.502941 0.413703 0.462197 0.510981 0.429305 0.476212 0.523692 0.620668 0.589070 0.560158 0.534370 0.659216 0.629555 0.602589 0.578695 0.320537 0.280895 0.351436 0.315699 0.386356 0.354160 0.424305 0.395212
0.503775 0.306483 0.891149 0.796422 0.352192 0.603298 0.451785 0.117731 0.744458 0.560771 0.459382 0.652424 0.628391 0.504992 0.399509 0.531360 0.571142 0.612425 0.148102 0.189868 0.234873 0.050000 0.000000 0.050000 0.100000 0.375803 0.424462 0.473400 0.391044 0.438013 0.485588 0.411829 0.456665 0.502477 0.654565 0.620668 0.589070 0.560158 0.691225 0.659216 0.629555 0.602589 0.362747 0.320537 0.390319 0.351436 0.422034 0.386356 0.457030 0.424305
0.553426 0.257726 0.920129 0.778961 0.369500 0.645336 0.420240 0.162332 0.752800 0.581705 0.477288 0.677138 0.614764 0.517408 0.426162 0.528379 0.565252 0.604015 0.123476 0.171353 0.220176 0.100000 0.050000 0.000000 0.050000 0.352786 0.399828 0.447511 0.373739 0.418432 0.464209 0.399880 0.441937 0.485503 0.690421 0.654565 0.620668 0.589070 0.725271 0.691225 0.659216 0.629555 0.406727 0.362747 0.431498 0.390319 0.460385 0.422034 0.492664 0.457030
0.603135 0.209557 0.950857 0.764376 0.392455 0.688440 0.392546 0.209387 0.764330 0.606050 0.499576 0.704538 0.604975 0.534234 0.456751 0.530119 0.563751 0.599670 0.116441 0.166355 0.216309 0.150000 0.100000 0.050000 0.000000 0.335689 0.380206 0.425940 0.362555 0.404122 0.447419 0.393960 0.432520 0.473226 0.727947 0.690421 0.654565 0.620668 0.761081 0.725271 0.691225 0.659216 0.451961 0.406727 0.474376 0.431498 0.500795 0.460385 0.530622 0.492664
0.792384 0.399611 0.807473 0.428753 0.293003 0.692779 0.108440 0.483509 0.507859 0.451456 0.354270 0.557899 0.274935 0.341157 0.388646 0.246661 0.261270 0.284047 0.229780 0.186148 0.146640 0.403731 0.375803 0.352786 0.335689 0.000000 0.050000 0.100000 0.050000 0.070711 0.111803 0.100000 0.111803 0.141421 0.666101 0.617409 0.568945 0.520770 0.678796 0.631085 0.583756 0.536912 0.525126 0.477122 0.514060 0.464915 0.507698 0.457871 0.506219 0.456230
0.840574 0.426396 0.821058 0.386504 0.328596 0.728252 0.074827 0.533094 0.501758 0.470372 0.379029 0.575172 0.241928 0.357161 0.423233 0.241705 0.246661 0.261270 0.277540 0.235256 0.196626 0.453292 0.424462 0.399828 0.380206 0.050000 0.000000 0.050000 0.070711 0.050000 0.070711 0.111803 0.100000 0.111803 0.694151 0.644836 0.595635 0.546580 0.703834 0.655249 0.606893 0.558827 0.569162 0.521822 0.555797 0.507210 0.546694 0.497219 0.542069 0.492129
0.888964 0.457097 0.837413 0.346324 0.367558 0.765349 0.066625 0.582750 0.500600 0.493646 0.408435 0.596150 0.215566 0.379130 0.460659 0.246983 0.241705 0.246661 0.325973 0.284674 0.246618 0.502941 0.473400 0.447511 0.425940 0.100000 0.050000 0.000000 0.111803 0.070711 0.050000 0.141421 0.111803 0.100000 0.724569 0.674857 0.625192 0.575584 0.731438 0.682228 0.633141 0.584209 0.614112 0.567406 0.598800 0.550798 0.587359 0.538338 0.580017 0.530317
0.780137 0.443847 0.759069 0.405674 0.258056 0.657572 0.144172 0.492755 0.458671 0.404610 0.310206 0.510527 0.242423 0.293077 0.352543 0.197917 0.215851 0.242924 0.250539 0.202698 0.156215 0.413703 0.391044 0.373739 0.362555 0.050000 0.070711 0.111803 0.000000 0.050000 0.100000 0.050000 0.070711 0.111803 0.624441 0.575296 0.526313 0.477540 0.635188 0.586944 0.539020 0.491510 0.502364 0.455843 0.487169 0.439041 0.476758 0.427459 0.471447 0.421528
0.829040 0.468107 0.773505 0.360732 0.297854 0.694844 0.120936 0.541494 0.451906 0.425613 0.338206 0.529348 0.204227 0.311560 0.390342 0.191705 0.197917 0.215851 0.294957 0.248557 0.203867 0.462197 0.438013 0.418432 0.404122 0.070711 0.050000 0.070711 0.050000 0.000000 0.050000 0.070711 0.050000 0.070711 0.654279 0.604636 0.555057 0.505561 0.661879 0.612851 0.563995 0.515358 0.548231 0.502439 0.531023 0.483605 0.518087 0.469364 0.509748 0.460143
0.878066 0.496234 0.790844 0.317306 0.340355 0.733633 0.116040 0.590444 0.450620 0.451202 0.370863 0.552070 0.172186 0.336519 0.430637 0.198319 0.191705 0.197917 0.340924 0.295761 0.252428 0.510981 0.485588 0.464209 0.447419 0.111803 0.070711 0.050000 0.100000 0.050000 0.000000 0.111803 0.070711 0.050000 0.686466 0.636556 0.586662 0.536787 0.691160 0.641615 0.592147 0.542777 0.594764 0.549633 0.575880 0.529141 0.560831 0.512722 0.549931 0.500776
0.770945 0.489194 0.710887 0.387703 0.228769 0.624386 0.186580 0.506787 0.409679 0.358617 0.268230 0.463707 0.216675 0.245764 0.320199 0.150003 0.172978 0.205771 0.278820 0.229176 0.179730 0.429305 0.411829 0.399880 0.393960 0.100000 0.111803 0.141421 0.050000 0.070711 0.111803 0.000000 0.050000 0.100000 0.584091 0.534544 0.485089 0.435760 0.592591 0.543819 0.495292 0.447089 0.483715 0.439249 0.464122 0.417575 0.449264 0.400996 0.439622 0.390162
0.820396 0.511307 0.726281 0.340396 0.272872 0.663526 0.169269 0.554294 0.402091 0.382156 0.300172 0.484351 0.172881 0.267536 0.361398 0.141706 0.150003 0.172978 0.319328 0.270584 0.222399 0.476212 0.456665 0.441937 0.432520 0.111803 0.100000 0.111803 0.070711 0.050000 0.070711 0.050000 0.000000 0.050000 0.615887 0.566000 0.516135 0.466299 0.621115 0.571684 0.522362 0.473182 0.531195 0.487434 0.509962 0.464204 0.492905 0.445397 0.480467 0.431592
0.869909 0.537177 0.744720 0.293981 0.318722 0.704042 0.165806 0.602205 0.400645 0.410464 0.336540 0.509085 0.133520 0.296228 0.404585 0.150532 0.141706 0.150003 0.362215 0.314499 0.267619 0.523692 0.502477 0.485503 0.473226 0.141421 0.111803 0.100000 0.111803 0.070711 0.050000 0.100000 0.050000 0.000000 0.649978 0.599979 0.549981 0.499982 0.652229 0.602417 0.552639 0.502905 0.579099 0.535951 0.556519 0.511470 0.537654 0.490876 0.522905 0.474676
0.532356 0.924749 0.272711 0.803822 0.380482 0.137431 0.768535 0.639752 0.447494 0.248163 0.316137 0.188479 0.664342 0.356281 0.288230 0.517334 0.557413 0.598986 0.652385 0.626805 0.604288 0.620668 0.654565 0.690421 0.727947 0.666101 0.694151 0.724569 0.624441 0.654279 0.686466 0.584091 0.615887 0.649978 0.000000 0.050000 0.100000 0.150000 0.050000 0.070711 0.111803 0.158114 0.319897 0.345281 0.276154 0.305197 0.234921 0.268462 0.197774 0.236641
0.538673 0.884266 0.284844 0.756898 0.333963 0.160163 0.719313 0.613227 0.408675 0.199437 0.266436 0.150521 0.615373 0.306438 0.243634 0.467707 0.508222 0.550299 0.610894 0.583499 0.559240 0.589070 0.620668 0.654565 0.690421 0.617409 0.644836 0.674857 0.575296 0.604636 0.636556 0.534544 0.566000 0.599979 0.050000 0.000000 0.050000 0.100000 0.070711 0.050000 0.070711 0.111803 0.300749 0.319897 0.253726 0.276154 0.208095 0.234921 0.165015 0.197774
0.549485 0.844803 0.304797 0.710394 0.288612 0.193436 0.670206 0.589756 0.372533 0.151545 0.216873 0.121609 0.566585 0.256658 0.201590 0.418169 0.459205 0.501870 0.570770 0.541347 0.515108 0.560158 0.589070 0.620668 0.654565 0.568945 0.595635 0.625192 0.526313 0.555057 0.586662 0.485089 0.516135 0.549981 0.100000 0.050000 0.000000 0.050000 0.111803 0.070711 0.050000 0.070711 0.289077 0.300749 0.239776 0.253726 0.190838 0.208095 0.142638 0.165015
0.564534 0.806509 0.331159 0.664398 0.245075 0.232771 0.621241 0.569717 0.339920 0.105623 0.167571 0.109184 0.518028 0.206982 0.164072 0.368756 0.410425 0.453781 0.532320 0.500643 0.472146 0.534370 0.560158 0.589070 0.620668 0.520770 0.546580 0.575584 0.477540 0.505561 0.536787 0.435760 0.466299 0.499982 0.150000 0.100000 0.050000 0.000000 0.158114 0.111803 0.070711 0.050000 0.285799 0.289077 0.235813 0.239776 0.185835 0.190838 0.135873 0.142638
0.582209 0.954320 0.223463 0.788476 0.400413 0.185612 0.778595 0.681797 0.419303 0.243095 0.324983 0.164657 0.656453 0.356108 0.312327 0.513943 0.551069 0.590099 0.680681 0.652385 0.626805 0.659216 0.691225 0.725271 0.761081 0.678796 0.703834 0.731438 0.635188 0.661879 0.691160 0.592591 0.621115 0.652229 0.050000 0.070711 0.111803 0.158114 0.000000 0.050000 0.100000 0.150000 0.365250 0.387675 0.319897 0.345281 0.276154 0.305197 0.234921 0.268462
0.587990 0.915145 0.238119 0.740580 0.356505 0.203019 0.730052 0.656972 0.377598 0.193095 0.276875 0.119350 0.606848 0.306238 0.271716 0.463954 0.501255 0.540611 0.641025 0.610894 0.583499 0.629555 0.659216 0.691225 0.725271 0.631085 0.655249 0.682228 0.586944 0.612851 0.641615 0.543819 0.571684 0.602417 0.070711 0.050000 0.070711 0.111803 0.050000 0.000000 0.050000 0.100000 0.348602 0.365250 0.300749 0.319897 0.253726 0.276154 0.208095 0.234921
0.597911 0.877073 0.261660 0.692982 0.314422 0.230178 0.681719 0.635120 0.338150 0.143095 0.229577 0.079854 0.557314 0.256418 0.234757 0.413967 0.451483 0.491228 0.602909 0.570770 0.541347 0.602589 0.629555 0.659216 0.691225 0.583756 0.606893 0.633141 0.539020 0.563995 0.592147 0.495292 0.522362 0.552639 0.111803 0.070711 0.050000 0.070711 0.100000 0.050000 0.000000 0.050000 0.338584 0.348602 0.289077 0.300749 0.239776 0.253726 0.190838 0.208095
0.611770 0.840251 0.291944 0.645747 0.275002 0.264097 0.633645 0.616557 0.301845 0.093095 0.183716 0.059236 0.507871 0.206686 0.203450 0.363983 0.401767 0.441983 0.566644 0.532320 0.500643 0.578695 0.602589 0.629555 0.659216 0.536912 0.558827 0.584209 0.491510 0.515358 0.542777 0.447089 0.473182 0.502905 0.158114 0.111803 0.070711 0.050000 0.150000 0.100000 0.050000 0.000000 0.335790 0.338584 0.285799 0.289077 0.235813 0.239776 0.185835 0.190838
0.307834 0.660584 0.585579 0.827352 0.263888 0.242554 0.632804 0.324910 0.594733 0.349997 0.306042 0.394978 0.655777 0.376880 0.203876 0.506372 0.556346 0.606324 0.410711 0.405630 0.406679 0.320537 0.362747 0.406727 0.451961 0.525126 0.569162 0.614112 0.502364 0.548231 0.594764 0.483715 0.531195 0.579099 0.319897 0.300749 0.289077 0.285799 0.365250 0.348602 0.338584 0.335790 0.000000 0.050000 0.050000 0.070711 0.100000 0.111803 0.150000 0.158114
0.340458 0.614427 0.603368 0.790988 0.225358 0.282811 0.584458 0.294476 0.578668 0.339223 0.281233 0.396893 0.617869 0.351271 0.179530 0.471076 0.521042 0.571015 0.361461 0.355677 0.356873 0.280895 0.320537 0.362747 0.406727 0.477122 0.521822 0.567406 0.455843 0.502439 0.549633 0.439249 0.487434 0.535951 0.345281 0.319897 0.300749 0.289077 0.387675 0.365250 0.348602 0.338584 0.050000 0.000000 0.070711 0.050000 0.111803 0.100000 0.158114 0.150000
0.348931 0.680707 0.538418 0.794672 0.237967 0.214065 0.622441 0.364085 0.548360 0.302382 0.266008 0.344995 0.625340 0.336664 0.165724 0.473648 0.523369 0.573139 0.421701 0.410711 0.405630 0.351436 0.390319 0.431498 0.474376 0.514060 0.555797 0.598800 0.487169 0.531023 0.575880 0.464122 0.509962 0.556519 0.276154 0.253726 0.239776 0.235813 0.319897 0.300749 0.289077 0.285799 0.050000 0.070711 0.000000 0.050000 0.050000 0.070711 0.100000 0.111803
0.378025 0.636012 0.557713 0.756738 0.194365 0.258792 0.573221 0.337205 0.530894 0.289844 0.237045 0.347186 0.585464 0.307727 0.134647 0.435709 0.485674 0.535646 0.373901 0.361461 0.355677 0.315699 0.351436 0.390319 0.431498 0.464915 0.507210 0.550798 0.439041 0.483605 0.529141 0.417575 0.464204 0.511470 0.305197 0.276154 0.253726 0.239776 0.345281 0.319897 0.300749 0.289077 0.070711 0.050000 0.050000 0.000000 0.070711 0.050000 0.111803 0.100000
0.392102 0.703813 0.491818 0.763868 0.220498 0.194460 0.615974 0.405646 0.502683 0.255679 0.229910 0.295019 0.597542 0.299411 0.135511 0.444154 0.493264 0.542537 0.438154 0.421701 0.410711 0.386356 0.422034 0.460385 0.500795 0.507698 0.546694 0.587359 0.476758 0.518087 0.560831 0.449264 0.492905 0.537654 0.234921 0.208095 0.190838 0.185835 0.276154 0.253726 0.239776 0.235813 0.100000 0.111803 0.050000 0.070711 0.000000 0.050000 0.050000 0.070711
0.418203 0.660684 0.512869 0.724323 0.172536 0.242826 0.566192 0.381704 0.483569 0.240721 0.195675 0.297578 0.555676 0.266458 0.095019 0.403450 0.453071 0.502767 0.392364 0.373901 0.361461 0.354160 0.386356 0.422034 0.460385 0.457871 0.497219 0.538338 0.427459 0.469364 0.512722 0.400996 0.445397 0.490876 0.268462 0.234921 0.208095 0.190838 0.305197 0.276154 0.253726 0.239776 0.111803 0.100000 0.070711 0.050000 0.050000 0.000000 0.070711 0.050000
0.436733 0.729619 0.445956 0.735177 0.213566 0.186564 0.613527 0.448932 0.457909 0.210497 0.199892 0.245052 0.572769 0.266366 0.119424 0.418571 0.466587 0.514981 0.459485 0.438154 0.421701 0.424305 0.457030 0.492664 0.530622 0.506219 0.542069 0.580017 0.471447 0.509748 0.549931 0.439622 0.480467 0.522905 0.197774 0.165015 0.142638 0.135873 0.234921 0.208095 0.190838 0.185835 0.150000 0.158114 0.100000 0.111803 0.050000 0.070711 0.000000 0.050000
0.460310 0.688109 0.469069 0.693999 0.163585 0.236549 0.563529 0.427422 0.436841 0.192051 0.159334 0.248128 0.528945 0.228700 0.070196 0.375102 0.423872 0.472899 0.416050 0.392364 0.373901 0.395212 0.424305 0.457030 0.492664 0.456230 0.492129 0.530317 0.421528 0.460143 0.500776 0.390162 0.431592 0.474676 0.236641 0.197774 0.165015 0.142638 0.268462 0.234921 0.208095 0.190838 0.158114 0.150000 0.111803 0.100000 0.070711 0.050000 0.050000 0.000000
